LOC,NumParameters,NumBranches,NestingDepth,NumCodeSmells,NumLocalVariables,NumRevisions,NumAuthors,TotalStmtAdded,TotalStmtDeleted,MaxChurn,AvgChurn,HasFixHistory,Buggy
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.095238,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0.010638,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.012048,0.095238,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.009036,0.095238,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0,0.047619,0,0,0,0,0.037037,0.083333,0,0,0,0,0,no
0,0.095238,0,0,0,0,0.037037,0.083333,0,0,0,0,0,no
0,0,0,0,0,0,0.037037,0.083333,0,0,0,0,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.006024,0,0,0,0,0,0.037037,0.083333,0.002247,0,0.008621,0.008621,0,no
0.012048,0.190476,0,0,0,0,0.055556,0.083333,0.019663,0.015976,0.133621,0.08908,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.01506,0.047619,0,0,0,0.016129,0.037037,0.083333,0.005618,0,0.021552,0.021552,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.012048,0.047619,0,0,0,0.016129,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.012048,0.142857,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.01506,0.095238,0,0,0,0,0.037037,0.083333,0.005618,0,0.021552,0.021552,0,no
0.018072,0.190476,0,0,0,0,0.037037,0.083333,0.006742,0,0.025862,0.025862,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.018072,0.190476,0,0,0,0,0.037037,0.083333,0.006742,0,0.025862,0.025862,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0.047619,0,0,0.007937,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.01506,0.047619,0,0,0,0.032258,0.037037,0.083333,0.005618,0,0.021552,0.021552,0,no
0.024096,0,0,0,0,0.016129,0.037037,0.083333,0.008989,0,0.034483,0.034483,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.01506,0.142857,0,0,0,0,0.037037,0.083333,0.005618,0,0.021552,0.021552,0,no
0.018072,0.047619,0,0,0,0.048387,0.037037,0.083333,0.006742,0,0.025862,0.025862,0,no
0.012048,0.095238,0,0,0,0.016129,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.021084,0,0,0,0,0.016129,0.037037,0.083333,0.007865,0,0.030172,0.030172,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.009036,0,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.012048,0.047619,0,0,0,0,0.037037,0.083333,0.004494,0,0.017241,0.017241,0,no
0.027108,0.047619,0,0,0,0,0.037037,0.083333,0.010112,0,0.038793,0.038793,0,no
0.009036,0.047619,0,0,0,0,0.037037,0.083333,0.003371,0,0.012931,0.012931,0,no
