Key,CreationDate,ResolutionDate,OpeningVersionIndex,OpeningVersionName,FixedVersionIndex,FixedVersionName,InjectedVersionIndex,InjectedVersionName,AffectedVersionIndices,AffectedVersionNames,NumAssociatedCommits
STORM-2845,2017-12-06,2017-12-15,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,2
STORM-2851,2017-12-10,2017-12-16,20,1.0.6,20,1.0.6,20,1.0.6,21|26,1.2.0|2.0.0,2
STORM-2826,2017-11-19,2017-12-16,20,1.0.6,20,1.0.6,20,1.0.6,21,1.2.0,0
STORM-2847,2017-12-07,2017-12-21,20,1.0.6,20,1.0.6,20,1.0.6,21|26,1.2.0|2.0.0,2
STORM-2868,2017-12-26,2017-12-26,20,1.0.6,20,1.0.6,16,1.1.0,16|18|22,1.1.0|1.1.1|1.1.2,1
STORM-2863,2017-12-21,2017-12-26,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,3
STORM-2844,2017-12-05,2017-12-26,20,1.0.6,20,1.0.6,20,1.0.6,21|26,1.2.0|2.0.0,2
STORM-2843,2017-12-05,2017-12-26,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,3
STORM-2690,2017-08-08,2017-12-26,19,1.0.5,20,1.0.6,15,1.0.3,15|16|17|18|19|22|26,1.0.3|1.1.0|1.0.4|1.1.1|1.0.5|1.1.2|2.0.0,3
STORM-2870,2017-12-27,2017-12-28,20,1.0.6,20,1.0.6,20,1.0.6,20|21|22|26,1.0.6|1.2.0|1.1.2|2.0.0,1
STORM-586,2014-12-05,2017-12-28,5,0.9.4,20,1.0.6,4,0.9.3,4,0.9.3,7
STORM-2869,2017-12-26,2017-12-29,20,1.0.6,20,1.0.6,20,1.0.6,21|26,1.2.0|2.0.0,3
STORM-2856,2017-12-14,2018-01-02,20,1.0.6,20,1.0.6,20,1.0.6,,,4
STORM-2881,2018-01-03,2018-01-05,20,1.0.6,20,1.0.6,20,1.0.6,,,0
STORM-2876,2018-01-02,2018-01-05,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,4
STORM-2879,2018-01-03,2018-01-08,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,3
STORM-2859,2017-12-15,2018-01-08,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,4
STORM-2629,2017-07-14,2018-01-09,17,1.0.4,20,1.0.6,15,1.0.3,,,0
STORM-2885,2018-01-08,2018-01-10,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,4
STORM-2893,2018-01-10,2018-01-12,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,2
STORM-2892,2018-01-10,2018-01-12,20,1.0.6,20,1.0.6,18,1.1.1,18|19|21|26,1.1.1|1.0.5|1.2.0|2.0.0,2
STORM-2894,2018-01-10,2018-01-15,20,1.0.6,20,1.0.6,18,1.1.1,18|19|21|26,1.1.1|1.0.5|1.2.0|2.0.0,3
STORM-2900,2018-01-18,2018-01-18,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,3
STORM-2903,2018-01-19,2018-01-21,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,3
STORM-2912,2018-01-25,2018-01-26,20,1.0.6,20,1.0.6,20,1.0.6,20|21|22|26,1.0.6|1.2.0|1.1.2|2.0.0,3
STORM-2910,2018-01-24,2018-02-01,20,1.0.6,20,1.0.6,20,1.0.6,26,2.0.0,5
STORM-2907,2018-01-23,2018-02-01,20,1.0.6,20,1.0.6,20,1.0.6,21,1.2.0,0
STORM-2906,2018-01-23,2018-02-01,20,1.0.6,20,1.0.6,20,1.0.6,,,4
STORM-2873,2017-12-29,2018-02-01,20,1.0.6,20,1.0.6,20,1.0.6,,,0
STORM-2927,2018-02-01,2018-02-02,20,1.0.6,20,1.0.6,18,1.1.1,18,1.1.1,0
